item_id,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,year,month
1604,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1948,1
1605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,7
1606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
1607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,1
1608,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,6
1609,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,3
1610,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1997,5
1611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,5
1612,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,1
1613,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,2
1614,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1958,1
1615,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,5
1616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,1
1618,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990,1
1619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3
1620,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,3
1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,4
1622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1
1623,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,12
1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,3
1625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1997,4
1626,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,2
1627,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,7
1628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,1
1630,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,2
1631,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1996,3
1633,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3
1634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,4
1635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1986,4
1636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,4
1637,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,8
1638,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1996,10
1639,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,11
1640,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,11
1641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,9
1642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,12
1643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
1644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,6
1645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,1
1646,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,3
1647,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1998,3
1648,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,3
1649,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,3
1650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,1
1651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1998,3
1652,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,6
1653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,9
1654,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,1
1655,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,1
1656,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,2
1657,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,2
1658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,12
1659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,4
1660,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,8
1661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1662,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,5
1663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997,4
1664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4
1665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,4
1666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,5
1667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,6
1668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,6
1669,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1997,6
1670,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,2
1671,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,2
1672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,1
1674,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1962,1
1675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,10
1676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1
1677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,9
1678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,2
1679,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1998,2
1680,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1998,1
1681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1682,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3
